n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,armin,0.5,100,True,True,0.7346081995392132,1.0,0.057305097579956055,0.5007784424276818,1.0,1
2,armin,0.6,100,True,True,0.7428198614774876,1.0111782878865567,0.06179499626159668,0.5024374479183555,0.75,1
2,armin,0.7,100,True,True,0.7855417578074328,1.0693343176677963,0.07323694229125977,0.5046627964544377,1.0,1
2,armin,0.8,100,True,True,0.8126373023085312,1.1062186657027,0.06067800521850586,0.5066047917141501,1.0,1
0,optimal,1.0,0,True,True,1.999962834850328,1.0,0.014890909194946289,0.5000331442656352,1.0,1
2,armin,0.4,100,True,False,1.9707155529807894,0.9853760873152788,0.09080696105957031,0.49209071561534956,0.6666666666666666,1
2,armin,0.5,100,True,False,1.9907629453565927,0.9953999697727264,0.07420897483825684,0.499833122788668,0.6666666666666666,1
2,armin,0.6,100,True,True,2.0416965036248125,1.0208672221539596,0.08547616004943848,0.503717542851827,0.6666666666666666,1
2,armin,0.7,100,True,True,2.0650587329544847,1.0325485538880168,0.0706779956817627,0.5114586716471392,0.6666666666666666,1
2,armin,0.8,100,True,True,2.0650587329544847,1.0325485538880168,0.07267403602600098,0.5114586716471392,0.6666666666666666,1
0,optimal,1.0,0,True,True,0.4391950529553624,1.0,0.01392984390258789,0.5019586457347883,1.0,1
2,armin,0.4,100,True,False,0.23961057727950974,0.5455675688220072,0.06531786918640137,0.4731382971597492,0.6666666666666666,1
2,armin,0.5,100,True,False,0.3517541715795157,0.8009064974947846,0.04453706741333008,0.49033230525699545,1.0,1
2,armin,0.6,100,True,False,0.4171978077059704,0.9499146333699081,0.05967402458190918,0.4965675960222571,0.5,1
2,armin,0.7,100,True,True,0.5332331737005913,1.2141147085160509,0.06095004081726074,0.5135828685366279,1.0,1
2,armin,0.8,100,True,True,0.6072713540479996,1.3826916991929772,0.04438495635986328,0.5226253801052747,0.6666666666666666,1
0,optimal,1.0,0,True,True,0.0499413526345691,1.0,0.0102691650390625,0.5007612774246797,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.03657698631286621,0.4911935729466588,0.0,1
2,armin,0.5,100,True,True,0.15203430894970618,3.0442569319692185,0.06540799140930176,0.5144437535216908,0.0,1
2,armin,0.6,100,True,True,0.15203430894970618,3.0442569319692185,0.05402517318725586,0.5144437535216908,0.0,1
2,armin,0.7,100,True,True,0.2840247757289717,5.687166260938866,0.05093693733215332,0.5355836867353324,0.5,0
2,armin,0.8,100,True,True,0.37146565710481827,7.438037568243436,0.05002593994140625,0.5471311584204308,0.5,0
0,optimal,1.0,0,True,True,1.176089675805844,1.0,0.016566991806030273,0.5017434519234072,1.0,1
2,armin,0.4,100,True,False,0.7363771056196752,0.6261232631900434,0.10462188720703125,0.4440810149301091,0.75,1
2,armin,0.5,100,True,False,0.914376783690602,0.7774719925707034,0.08336901664733887,0.4707269753210548,0.5,1
2,armin,0.6,100,True,False,0.914376783690602,0.7774719925707034,0.06742310523986816,0.4707269753210548,0.5,1
2,armin,0.7,100,True,True,1.176089675805844,1.0,0.10405397415161133,0.5017434519234072,1.0,1
2,armin,0.8,100,True,True,1.3235131630820778,1.1253505496298324,0.08452105522155762,0.5153343586036465,1.0,0
0,optimal,1.0,0,True,True,1.5720549966038533,1.0,0.0220949649810791,0.5017471158174126,1.0,1
2,armin,0.4,100,True,False,1.3485792394341791,0.8578448224442186,0.06263399124145508,0.4746551743075531,1.0,1
