n,n_missing,method,confidence,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_prob_init
6,1,armin,0.12,True,False,3.677912395291022,0.44074654086990755,0.03368401527404785,0.2776896848749606,0.6666666666666666,0.010556445822647476
6,1,armin,0.13,True,False,3.7646416476224918,0.4511398330011368,0.03364396095275879,0.2835448499302181,0.6666666666666666,0.010556445822647476
6,1,armin,0.14,True,False,3.8080062737882265,0.4563364790667514,0.04508686065673828,0.2865002437365878,0.6666666666666666,0.010556445822647476
6,1,armin,0.15,True,False,3.8513708999539613,0.461533125132366,0.041316986083984375,0.28947399568189425,0.6666666666666666,0.010556445822647476
6,1,armin,0.16,True,False,3.981464778451166,0.4771230633292099,0.0426180362701416,0.2985039317866338,0.6666666666666666,0.010556445822647476
6,1,armin,0.18,True,False,4.111558656948371,0.49271300152605374,0.03512096405029297,0.3076935676482201,0.6666666666666666,0.010556445822647476
6,1,armin,0.19,True,False,4.154923283114106,0.49790964759166834,0.03534197807312012,0.3107914778334907,0.6666666666666666,0.010556445822647476
6,1,armin,0.22,True,False,4.241652535445575,0.5083029397228975,0.03786015510559082,0.31703825287853127,0.6666666666666666,0.010556445822647476
6,1,armin,0.23,True,False,4.415111040108515,0.5290895239853561,0.042160987854003906,0.32973012908884414,0.6666666666666666,0.010556445822647476
6,1,armin,0.25,True,False,4.501840292439985,0.5394828161165853,0.041008949279785156,0.33617189081333887,0.6666666666666666,0.010556445822647476
6,1,armin,0.27,True,False,4.5452049186057195,0.5446794621822,0.04073214530944824,0.3394159535473451,0.6666666666666666,0.010556445822647476
6,1,armin,0.28,True,False,4.631934170937189,0.5550727543134292,0.04383492469787598,0.3459492756227137,0.6666666666666666,0.010556445822647476
6,1,armin,0.29,True,False,4.718663423268659,0.5654660464446584,0.04008078575134277,0.3525412410619252,0.6666666666666666,0.010556445822647476
6,1,armin,0.31,True,False,4.805392675600129,0.5758593385758877,0.040902137756347656,0.35918983344980115,0.6666666666666666,0.010556445822647476
6,1,armin,0.33,True,False,4.935486554097333,0.5914492767727315,0.0619049072265625,0.3692642833287755,0.6666666666666666,0.010556445822647476
6,1,armin,0.35,True,False,4.978851180263068,0.596645922838346,0.04771089553833008,0.37264842132754006,0.6666666666666666,0.010556445822647476
6,1,armin,0.36,True,False,5.065580432594538,0.6070392149695754,0.05984807014465332,0.3794539781938133,0.6666666666666666,0.010556445822647476
6,1,armin,0.37,True,False,5.195674311091743,0.6226291531664192,0.0477290153503418,0.3897511033974663,0.6666666666666666,0.010556445822647476
6,1,armin,0.38,True,False,5.239038937257478,0.6278257992320339,0.05741596221923828,0.39320594734220216,0.6666666666666666,0.010556445822647476
6,1,armin,0.41,True,False,5.463869190416343,0.6547685715747216,0.03776192665100098,0.39722560115774386,0.5,0.010556445822647476
6,1,armin,0.42,True,False,5.609977313573928,0.6722775938007947,0.05912208557128906,0.40034586942135286,0.5,0.010556445822647476
6,1,armin,0.43,True,False,5.740071192071133,0.6878675319976385,0.0581510066986084,0.41083458899836633,0.5,0.010556445822647476
6,1,armin,0.44,True,False,6.284468073050524,0.753105910828858,0.05782794952392578,0.4322507387292248,0.5,0.010556445822647476
6,1,armin,0.45,True,False,6.371197325381994,0.7634992029600872,0.0589289665222168,0.4393824348659897,0.5,0.010556445822647476
6,1,armin,0.46,True,False,6.457926577713463,0.7738924950913164,0.059368133544921875,0.44653925170784015,0.5,0.010556445822647476
6,1,armin,0.47,True,False,6.544655830044933,0.7842857872225456,0.05891299247741699,0.4537182967932286,0.5,0.010556445822647476
6,1,armin,0.49,True,True,8.344733433487363,1.0,0.05601000785827637,0.5392088003114512,1.0,0.010556445822647476
6,1,armin,0.71,True,True,8.4527430321609,1.0129434450524322,0.02547001838684082,0.548170137869522,0.75,0.010556445822647476
6,1,armin,0.72,True,True,8.555941906587842,1.0253103918518116,0.0335080623626709,0.5707153754265555,0.6666666666666666,0.010556445822647476
6,1,armin,0.73,True,True,8.620586879095644,1.0330571908386292,0.04031205177307129,0.5760038505208822,0.6666666666666666,0.010556445822647476
6,1,armin,0.74,True,True,8.707316131427113,1.0434504829698583,0.03753805160522461,0.5830715376557511,0.6666666666666666,0.010556445822647476
6,1,armin,0.75,True,True,8.83741000992432,1.0590404211667024,0.04099416732788086,0.5936085215216129,0.6666666666666666,0.010556445822647476
6,1,armin,0.77,True,True,8.880774636090054,1.064237067232317,0.04156494140625,0.59710229454414,0.6666666666666666,0.010556445822647476
6,1,armin,0.78,True,True,9.010868514587258,1.0798270054291608,0.038305044174194336,0.6075233672331553,0.6666666666666666,0.010556445822647476
6,1,armin,0.8,True,True,9.05759106126522,1.0854260514682428,0.03598189353942871,0.706375333536973,1.0,0.010556445822647476
6,1,armin,0.95,True,True,9.208965286104492,1.1035661425862895,0.02943897247314453,0.7167646151716862,0.75,0.010556445822647476
6,1,armin,0.97,True,True,9.2687995343657,1.1107364433200544,0.026560068130493164,0.7321301387101484,0.6666666666666666,0.010556445822647476
6,1,armin,0.98,True,True,9.593632263867912,1.1496631187005597,0.03477001190185547,0.7528912558023235,0.6666666666666666,0.010556445822647476
6,1,armin,0.99,True,True,9.636996890033647,1.1548597647661745,0.0336308479309082,0.7555795056970632,0.6666666666666666,0.010556445822647476
6,1,armin,1.0,True,True,9.770448689043079,1.1708521029364856,0.010360002517700195,0.8318129687480579,1.0,0.010556445822647476
7,0,optimal,1.0,True,True,4.065937293566668,1.0,0.007253170013427734,0.5902845123037,1.0,0.021219952025645306
7,1,armin,0.01,True,False,2.851430511111431,0.7012972176484642,0.02291107177734375,0.2791626653242635,0.5,0.021219952025645306
7,1,armin,0.04,True,False,2.988072677498003,0.7349037778388474,0.03826594352722168,0.28845060168958037,0.5,0.021219952025645306
7,1,armin,0.05,True,False,3.118166555995208,0.7668998144484248,0.027729034423828125,0.2974619787597531,0.5,0.021219952025645306
7,1,armin,0.06,True,False,3.1615311821609433,0.7775651599849507,0.05425691604614258,0.3005015894329818,0.5,0.021219952025645306
7,1,armin,0.07,True,False,3.35307966578881,0.8246756955878839,0.026028871536254883,0.4120384473458365,1.0,0.021219952025645306
7,1,armin,0.25,True,False,3.5330864583411166,0.8689476013147929,0.03173398971557617,0.4266959750180668,0.6666666666666666,0.021219952025645306
7,1,armin,0.27,True,False,3.564288138889289,0.8766215220605803,0.036978960037231445,0.4432623527505756,0.5,0.021219952025645306
7,1,armin,0.28,True,False,3.6575656791101254,0.8995627367144376,0.03979992866516113,0.4509737619262223,0.5,0.021219952025645306
7,1,armin,0.29,True,False,3.831024183773066,0.9422241188605409,0.05918002128601074,0.4653738754300839,0.5,0.021219952025645306
7,1,armin,0.31,True,False,3.874388809938801,0.9528894643970667,0.050850868225097656,0.4689838941957639,0.5,0.021219952025645306
7,1,armin,0.33,True,False,3.917753436104536,0.9635548099335924,0.03868699073791504,0.47259716204783975,0.5,0.021219952025645306
7,1,armin,0.34,True,False,4.004482688436006,0.9848855010066442,0.03767704963684082,0.47983193951125336,0.5,0.021219952025645306
7,1,armin,0.37,True,True,4.065937293566668,1.0,0.038523197174072266,0.5902845123037,1.0,0.021219952025645306
7,1,armin,0.67,True,True,4.20257945995324,1.0336065601903832,0.025825977325439453,0.601289163145127,0.6666666666666666,0.021219952025645306
7,1,armin,0.7,True,True,4.277145766667147,1.0519458264726964,0.0253448486328125,0.6207550479008914,0.5,0.021219952025645306
7,1,armin,0.77,True,True,4.283694054556513,1.053556350053502,0.025983810424804688,0.6212704711128265,0.5,0.021219952025645306
7,1,armin,0.79,True,True,4.500517185385188,1.1068830777361311,0.03429698944091797,0.6381762697845565,0.5,0.021219952025645306
7,1,armin,0.81,True,True,4.587246437716659,1.1282137688091827,0.034101009368896484,0.6448465951652509,0.5,0.021219952025645306
7,1,armin,0.83,True,True,4.717340316213864,1.1602098054187602,0.034919023513793945,0.6547467960917388,0.5,0.021219952025645306
7,1,armin,0.84,True,True,4.760704942379599,1.170875150955286,0.03469705581665039,0.6580177670770923,0.5,0.021219952025645306
7,1,armin,0.85,True,True,4.7787949213445255,1.175324304412116,0.033219099044799805,0.7475953330898861,1.0,0.021219952025645306
7,1,armin,0.94,True,True,4.9588017138968326,1.219596210139025,0.030827045440673828,0.7587847962163734,0.6666666666666666,0.021219952025645306
7,1,armin,0.95,True,True,5.002166340062567,1.2302615556755507,0.03099989891052246,0.7614292475972669,0.6666666666666666,0.021219952025645306
7,1,armin,0.96,True,True,5.349083349388448,1.3155843199677573,0.031443119049072266,0.781862342169284,0.6666666666666666,0.021219952025645306
7,1,armin,0.97,True,True,5.739364984880064,1.4115724297964896,0.03505301475524902,0.8033043482032599,0.6666666666666666,0.021219952025645306
7,1,armin,0.98,True,True,5.848356425220237,1.4383784114117557,0.033264875411987305,0.821959639295972,0.6666666666666666,0.021219952025645306
7,1,armin,1.0,True,True,6.917917929095948,1.7014325184113952,0.009945869445800781,0.8779901755080292,0.6666666666666666,0.021219952025645306
10,0,optimal,1.0,True,True,4.35194574365884,1.0,0.008313179016113281,0.5001842351063159,1.0,0.025625518375234746
