n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
4,incomplete,True,True,1.5379252786415183,54.5766811095405,0.08065390586853027,0.80826086,0.3333333333333333,1
0,complete,True,True,0.15870410487141046,0.15870410487141046,0.047200918197631836,0.50833875,1.0,1
1,incomplete,True,True,0.1836863432814105,1.1574139397984813,0.05030107498168945,0.6117015,0.5,1
2,incomplete,True,True,0.5209401457230671,3.282461699054082,0.05519914627075195,0.7713285,0.3333333333333333,1
3,incomplete,True,True,0.15870410487141046,1.0,0.03752303123474121,0.50833875,1.0,1
4,incomplete,True,True,1.0045045476799483,6.329417556614842,0.04139900207519531,0.90536916,0.3333333333333333,1
0,complete,True,True,0.41699396186648335,0.41699396186648335,0.05410003662109375,0.5607051,1.0,1
1,incomplete,True,False,0.5856251756126049,1.4043972555173718,0.05211901664733887,0.47297662,0.6666666666666666,1
2,incomplete,True,True,0.6917858439954763,1.6589828804690896,0.06210613250732422,0.69301164,1.0,1
3,incomplete,True,True,1.5943187357181694,3.8233616827014196,0.07560610771179199,0.6051421,0.3333333333333333,1
4,incomplete,True,False,0.0,0.0,0.016788959503173828,0.1973812,0.0,0
0,complete,True,True,0.4710830694254404,0.4710830694254404,0.04929494857788086,0.54077315,1.0,1
1,incomplete,True,False,0.0,0.0,0.02731013298034668,0.27915066,0.0,0
2,incomplete,True,True,1.1081101286832011,2.3522605684698346,0.06382393836975098,0.7608575,0.5,1
3,incomplete,True,True,1.1081024048272137,2.3522441725165755,0.07320404052734375,0.83372545,1.0,1
4,incomplete,True,True,1.183053886458581,2.5113487689156404,0.06296706199645996,0.69052124,0.6666666666666666,1
0,complete,True,True,0.06668324720045285,0.06668324720045285,0.0553891658782959,0.5061207,1.0,1
1,incomplete,True,True,1.648756089152692,24.725191984074453,0.13669586181640625,0.9290769,0.0,1
2,incomplete,True,True,0.2569242306425695,3.8529052112630873,0.06343793869018555,0.6223756,1.0,1
3,incomplete,True,True,1.2990201897567357,19.480457900495193,0.06298017501831055,0.78906757,0.0,1
4,incomplete,True,False,0.0,0.0,0.026556015014648438,0.36547846,0.0,0
0,complete,True,True,0.05188390457512271,0.05188390457512271,0.03508305549621582,0.54674685,1.0,1
1,incomplete,True,True,0.08431965803318507,1.6251602250000023,0.046636104583740234,0.5476507,0.0,1
2,incomplete,True,True,0.05188390457512271,1.0,0.03753399848937988,0.54674685,1.0,1
3,incomplete,True,True,0.12647546539862414,2.437662825000002,0.04594302177429199,0.6499462,0.0,1
4,incomplete,True,True,2.0626910704222623,39.755895153104596,0.07272696495056152,0.65346146,0.25,1
0,complete,True,True,0.1373970652157622,0.1373970652157622,0.04642605781555176,0.50888145,1.0,1
1,incomplete,True,True,2.125162355376236,15.467305302620375,0.370258092880249,0.77511734,0.6666666666666666,1
2,incomplete,True,False,0.0,0.0,0.025954008102416992,0.2277711,0.0,0
3,incomplete,True,True,0.6874335505725434,5.003262256679417,0.10291790962219238,0.6927095,0.6666666666666666,1
4,incomplete,True,False,0.1748686241887369,1.2727245950568962,0.031845808029174805,0.46856695,0.5,1
0,complete,True,True,0.7157129947534775,0.7157129947534775,0.0613710880279541,0.5007895,1.0,1
1,incomplete,True,False,0.0,0.0,0.02564692497253418,0.17644948,0.0,0
2,incomplete,True,True,1.017712528546631,1.4219561975358228,0.11475491523742676,0.5907694,0.3333333333333333,1
3,incomplete,True,True,1.0960565719756599,1.5314191303082167,0.06855988502502441,0.72955036,0.5,1
4,incomplete,True,True,1.833000379401055,2.5610829939344883,0.07452702522277832,0.91920197,0.5,1
0,complete,True,True,0.37664401678378545,0.37664401678378545,0.05293011665344238,0.50756824,1.0,1
1,incomplete,True,True,0.37664401678378545,1.0,0.05365920066833496,0.50756824,1.0,1
2,incomplete,True,False,0.5266778069906811,1.3983437503881109,0.06874799728393555,0.40747386,0.75,1
3,incomplete,True,True,1.3422301376097419,3.563657134583546,0.06543898582458496,0.7415377,0.25,1
4,incomplete,True,False,1.621386574709523,4.30482498714506,0.1180870532989502,0.26554954,0.25,1
0,complete,True,True,1.2906552861526204,1.2906552861526204,0.43390893936157227,0.5083368,1.0,1
1,incomplete,True,False,1.4227847180993325,1.1023739129760848,0.3011491298675537,0.48923606,0.75,1
2,incomplete,True,True,1.735992433529429,1.3450473198806916,0.4079020023345947,0.6258514,1.0,1
3,incomplete,True,False,0.18401333652183516,0.1425735736692094,0.06248903274536133,0.14844954,0.0,1
4,incomplete,True,True,2.90599577638736,2.251566167640308,0.17465496063232422,0.90349245,0.75,1
0,complete,True,True,0.7033238274814062,0.7033238274814062,0.23065400123596191,0.52880687,1.0,1
1,incomplete,True,False,0.30553901381380144,0.43442153084438045,0.055535078048706055,0.35903674,0.5,1
2,incomplete,True,False,0.5018295673030604,0.7135113978721662,0.05098295211791992,0.41578656,0.5,1
3,incomplete,True,False,0.3972966099056751,0.5648843312025832,0.048454999923706055,0.24017376,0.5,1
4,incomplete,True,False,1.4812614395594634,2.106087383480014,0.09618711471557617,0.389894,0.75,1
0,complete,True,False,0.7494429802374196,0.7494429802374196,0.06251382827758789,0.44845688,1.0,1
1,incomplete,True,False,0.7494429802374196,1.0,0.05984687805175781,0.44845688,1.0,1
2,incomplete,True,True,1.2225229495480912,1.6312421115223499,0.06085801124572754,0.7601694,0.5,1
3,incomplete,True,False,0.0,0.0,0.023998022079467773,0.19627476,0.0,0
4,incomplete,True,True,1.5406679964865162,2.0557507870691385,0.07764005661010742,0.6508138,0.5,1
