n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,incomplete,True,True,0.3288511745238453,34.083141927580456,0.019572019577026367,0.6971519,0.5,1
3,incomplete,True,False,0.0,0.0,0.012343168258666992,0.47160935,0.0,0
4,incomplete,True,True,0.33151110928876915,34.35882570533273,0.015357017517089844,0.8378923,0.5,1
0,complete,True,True,0.5456696493940697,0.5456696493940697,0.034890174865722656,0.53624225,1.0,1
1,incomplete,True,True,1.8176174335112505,3.3309850300994297,0.0550999641418457,0.6552651,0.5,1
2,incomplete,True,True,2.6331355709991606,4.8255122378953725,0.03969311714172363,0.5989398,0.25,1
3,incomplete,True,False,0.39937074174324405,0.7318910666677523,0.022053956985473633,0.41318965,0.5,1
4,incomplete,True,False,0.14629890765082568,0.26810893333224783,0.01717400550842285,0.32589817,0.5,1
0,complete,True,True,0.37931735276214107,0.37931735276214107,0.05102705955505371,0.50704473,1.0,1
1,incomplete,True,False,0.0,0.0,0.013094902038574219,0.27756906,0.0,0
2,incomplete,True,True,0.37931735276214107,1.0,0.020948171615600586,0.50704473,1.0,1
3,incomplete,True,True,1.1494002095515858,3.030180932092346,0.016334056854248047,0.72955096,0.5,1
4,incomplete,True,True,0.7700828567894447,2.0301809320923456,0.03123307228088379,0.59512424,0.0,1
0,complete,True,True,0.26332304853653704,0.26332304853653704,0.04046893119812012,0.5024382,1.0,1
1,incomplete,True,False,0.1437048347021409,0.5457358765243117,0.03015899658203125,0.4560299,0.0,1
2,incomplete,True,False,0.026724514771062278,0.10148946292240026,0.01845383644104004,0.36890048,0.5,1
3,incomplete,True,False,0.0,0.0,0.008929014205932617,0.22758538,0.0,0
4,incomplete,True,True,2.757029703853712,10.470141976467222,0.042340993881225586,0.8876537,0.25,1
0,complete,True,True,0.08727539733852104,0.08727539733852104,0.019237041473388672,0.72309405,1.0,1
1,incomplete,True,True,0.2252649447347989,2.5810818581672956,0.020057201385498047,0.7266289,1.0,1
2,incomplete,True,True,0.479484142231991,5.493921045952769,0.03079390525817871,0.92038345,0.5,1
3,incomplete,True,False,0.0,0.0,0.010138988494873047,0.40100217,0.0,0
4,incomplete,True,False,0.08461546257359723,0.9695225132621679,0.013406991958618164,0.461398,1.0,1
0,complete,True,True,0.19976251929989763,0.19976251929989763,0.021564960479736328,0.53844637,1.0,1
1,incomplete,True,True,0.19976251929989763,1.0,0.020205020904541016,0.53844637,1.0,1
2,incomplete,True,True,0.19976251929989763,1.0,0.016679048538208008,0.53844637,1.0,1
3,incomplete,True,False,0.0,0.0,0.006911039352416992,0.48852438,0.0,0
4,incomplete,True,False,0.0,0.0,0.009430885314941406,0.48852438,0.0,0
0,complete,True,True,0.2886628222562552,0.2886628222562552,0.03505301475524902,0.5189978,1.0,1
1,incomplete,True,False,0.10525659278569724,0.3646350851938169,0.02562403678894043,0.22943568,0.5,1
2,incomplete,True,True,0.341855126551172,1.1842714066160425,0.030080080032348633,0.62373316,0.6666666666666666,1
3,incomplete,True,True,0.2886628222562552,1.0,0.0238339900970459,0.5189978,1.0,1
4,incomplete,True,False,0.0520642884907805,0.1803636785777746,0.010824918746948242,0.16234308,0.5,1
0,complete,True,True,0.1456778352337406,0.1456778352337406,0.03569197654724121,0.5554992,1.0,1
1,incomplete,True,True,1.2479536548326253,8.566530748004865,0.03073716163635254,0.6069504,0.5,1
2,incomplete,True,False,0.007649117636819931,0.05250707923100927,0.019297122955322266,0.36809808,0.0,1
3,incomplete,True,True,2.112431725890555,14.500707829033505,0.03443288803100586,0.75592005,0.25,1
4,incomplete,True,True,2.1746564684605283,14.927847225154633,0.04462409019470215,0.7728324,0.0,1
0,complete,True,True,0.1743406928954185,0.1743406928954185,0.022744178771972656,0.56135887,1.0,1
1,incomplete,True,False,0.0,0.0,0.013168096542358398,0.4799658,0.0,0
2,incomplete,True,True,0.19281364556480643,1.105958926528239,0.019418001174926758,0.5947434,0.0,1
3,incomplete,True,False,0.0,0.0,0.011011123657226562,0.4799658,0.0,0
4,incomplete,True,True,0.36715433846022494,2.105958926528239,0.03349709510803223,0.6705046,0.5,1
0,complete,True,True,1.2849032675077212,1.2849032675077212,0.01918816566467285,0.5004532,1.0,1
1,incomplete,True,True,1.2849032675077212,1.0,0.019032955169677734,0.5004532,1.0,1
2,incomplete,True,False,0.45734810077990834,0.35593971339726554,0.018362998962402344,0.47555262,0.5,1
3,incomplete,True,False,0.45734810077990834,0.35593971339726554,0.014307022094726562,0.47555262,0.5,1
4,incomplete,True,True,3.0200525568698224,2.350412387640437,0.018537044525146484,0.5182327,0.5,1
0,complete,True,True,5.455012082837769,5.455012082837769,0.10248112678527832,0.5307346,1.0,1
1,incomplete,True,True,5.455012082837769,1.0,0.13745784759521484,0.5307346,1.0,1
2,incomplete,True,False,4.007267103419795,0.7346027914451773,0.08407783508300781,0.47092718,0.75,1
3,incomplete,True,False,2.4798286359903186,0.4545963598856557,0.04090595245361328,0.331626,0.75,1
4,incomplete,True,True,21.044643919878116,3.8578546848846607,0.21873092651367188,0.71775794,0.5,1
0,complete,True,True,0.0520642884907805,0.0520642884907805,0.02068805694580078,0.5052551,1.0,1
1,incomplete,True,True,0.0520642884907805,1.0,0.019854068756103516,0.5052551,1.0,1
2,incomplete,True,True,0.0520642884907805,1.0,0.020446062088012695,0.5052551,1.0,1
3,incomplete,True,True,0.0520642884907805,1.0,0.008780956268310547,0.5052551,1.0,1
4,incomplete,True,True,0.0520642884907805,1.0,0.019361019134521484,0.5052551,1.0,1
0,complete,True,True,1.2457116108921427,1.2457116108921427,0.03243112564086914,0.5180744,1.0,1
1,incomplete,True,True,1.3124204413430811,1.053550781631684,0.025609970092773438,0.6420672,0.5,1
2,incomplete,True,True,1.2457116108921427,1.0,0.028127193450927734,0.5180744,1.0,1
3,incomplete,True,False,0.023033992581220856,0.018490630078276764,0.015580892562866211,0.19309515,0.0,1
4,incomplete,True,True,1.2457116108921427,1.0,0.024871110916137695,0.5180744,1.0,1
0,complete,True,True,0.022471568883632248,0.022471568883632248,0.021196842193603516,0.5186968,1.0,1
1,incomplete,True,True,0.022471568883632248,1.0,0.019999980926513672,0.5186968,1.0,1
2,incomplete,True,False,0.0,0.0,0.012429952621459961,0.3936373,0.0,0
3,incomplete,True,False,0.013247707959412495,0.5895319560469945,0.015658855438232422,0.4519878,0.0,1
4,incomplete,True,False,0.0,0.0,0.006103038787841797,0.3936373,0.0,0
