n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,incomplete,True,True,0.5058680696074465,2.0,0.07962799072265625,0.6247813,1.0,1
3,incomplete,True,True,0.8980991090856838,3.5507246376811588,0.12861204147338867,0.63054013,0.5,1
4,incomplete,True,True,0.25293403480372323,1.0,0.055528879165649414,0.5711905,1.0,1
0,complete,True,True,0.02932568519463457,0.02932568519463457,0.03868603706359863,0.5613506,1.0,1
1,incomplete,True,True,0.02932568519463457,1.0,0.03587198257446289,0.5613506,1.0,1
2,incomplete,True,True,0.02932568519463457,1.0,0.02976083755493164,0.5613506,1.0,1
3,incomplete,True,False,0.0,0.0,0.01927495002746582,0.4545012,0.0,0
4,incomplete,True,False,0.0,0.0,0.02333807945251465,0.4545012,0.0,0
0,complete,True,True,1.5273794372205507,1.5273794372205507,0.4933609962463379,0.5078268,1.0,1
1,incomplete,True,True,1.5273794372205507,1.0,0.4541959762573242,0.5078268,1.0,1
2,incomplete,True,False,1.3587567473514022,0.8896000000000002,0.5117900371551514,0.46859103,0.75,1
3,incomplete,True,False,1.6173115384840968,1.05888,0.4224281311035156,0.49541646,0.75,1
4,incomplete,True,True,4.280921630876763,2.802788571428571,0.4986879825592041,0.6947737,0.5,1
0,complete,True,True,0.3319552561345596,0.3319552561345596,0.20049118995666504,0.51419556,1.0,1
1,incomplete,True,True,1.309478095955712,3.9447427680582012,0.26732611656188965,0.7247443,0.5,1
2,incomplete,True,False,0.0,0.0,0.02180790901184082,0.33960968,0.0,0
3,incomplete,True,True,0.5848892909382828,1.7619521912350595,0.20048093795776367,0.5854141,0.75,1
4,incomplete,True,False,0.0,0.0,0.022346973419189453,0.33960968,0.0,0
0,complete,True,True,2.2633898248927324,2.2633898248927324,1.1623320579528809,0.5001922,1.0,1
1,incomplete,True,True,2.2633898248927324,1.0,0.8110628128051758,0.5001922,1.0,1
2,incomplete,True,True,3.0088153009695073,1.329340296522762,0.5115418434143066,0.5704993,0.5,1
3,incomplete,True,False,2.543810258495111,1.1238940064669012,0.3024928569793701,0.4675874,0.5,1
4,incomplete,True,False,1.2176333184235375,0.5379688929551691,0.16454505920410156,0.22375643,0.5,1
0,complete,True,True,1.6019155537569136,1.6019155537569136,0.1256711483001709,0.5229608,1.0,1
1,incomplete,True,True,2.069325816902975,1.291782086795937,0.16382813453674316,0.59805584,0.6666666666666666,1
2,incomplete,True,False,1.3827060569270204,0.8631578947368422,0.7414109706878662,0.44092435,0.6666666666666666,1
3,incomplete,True,True,2.1375405686353863,1.3343653250773995,0.1627190113067627,0.53351706,0.5,1
